# DATA=SAXS PRIOR=GAUSS
  0.087385   8.024519   0.068629
  0.087855   7.941815   0.068427
  0.088326   7.757109   0.068194
  0.088796   7.505715   0.067822
  0.089266   7.391997   0.067564
  0.089737   7.294335   0.067344
  0.090207   7.092740   0.067065
  0.090678   6.887615   0.066803
  0.091148   6.736691   0.066550
  0.091619   6.666906   0.066392
  0.092089   6.480920   0.066105
  0.092560   6.366044   0.065802
  0.093030   6.209410   0.065595
  0.093501   6.026268   0.065367
  0.093971   5.874956   0.065101
  0.094442   5.819490   0.064914
  0.094912   5.709223   0.064746
  0.095383   5.676021   0.064544
  0.095853   5.480531   0.064287
  0.096324   5.295318   0.064042
  0.096794   5.216390   0.063377
  0.097265   5.126477   0.065013
  0.097735   5.060485   0.167413
  0.098206   4.881274   0.027753
  0.098676   4.773343   0.027623
  0.099147   4.677950   0.027493
  0.099617   4.566598   0.027364
  0.100088   4.463764   0.027248
  0.100558   4.364736   0.027112
  0.101029   4.255335   0.026970
  0.101499   4.171249   0.026853
  0.101970   4.050263   0.026721
  0.102440   3.954300   0.026597
  0.102911   3.865905   0.026472
  0.103381   3.785069   0.026366
  0.103852   3.691159   0.026252
  0.104322   3.616337   0.026151
  0.104793   3.516652   0.026038
  0.105263   3.416899   0.025910
  0.105734   3.344192   0.025798
  0.106204   3.273281   0.025695
  0.106675   3.194295   0.025578
  0.107145   3.093705   0.025467
  0.107616   3.026760   0.025375
  0.108086   2.968848   0.025281
  0.108557   2.901846   0.025341
  0.109027   2.833738   0.033006
  0.109498   2.776647   0.055667
  0.109968   2.703187   0.032117
  0.110439   2.629847   0.024784
  0.110909   2.560977   0.024655
  0.111380   2.506780   0.024542
  0.111850   2.432772   0.024424
  0.112321   2.367473   0.024323
  0.112791   2.316028   0.024227
  0.113262   2.256059   0.024127
  0.113732   2.188489   0.024008
  0.114203   2.124280   0.023900
  0.114673   2.095267   0.023821
  0.115144   2.064177   0.023737
  0.115614   1.991584   0.023617
  0.116085   1.938194   0.023516
  0.116555   1.891496   0.023410
  0.117026   1.855392   0.023328
  0.117496   1.819008   0.023243
  0.117967   1.778716   0.023149
  0.118437   1.730184   0.023070
  0.118908   1.689957   0.022983
  0.119378   1.654225   0.022906
